datetime,spot_price,gen_ccgt,gen_coal,gen_hydro,gen_nuclear,gen_solar_pv,gen_solar_th,gen_total,gen_wind,demand_total
2025-04-04 02:00:00+00:00,3.51,,,6021.2,3593.7,,434.2,24400.0,11936.5,21266.5
2025-04-04 03:00:00+00:00,3.52,,,6014.5,3594.7,,434.1,23936.4,11474.9,21190.8
2025-04-04 04:00:00+00:00,3.52,,,6182.8,3593.7,,434.1,24178.0,11540.4,21815.7
2025-04-04 05:00:00+00:00,3.52,,,7478.6,3594.7,0.4,344.1,25842.5,11704.2,24398.0
2025-04-04 06:00:00+00:00,35.0,,,8327.3,3715.8,137.0,294.6,28718.1,12418.5,28463.1
2025-04-04 07:00:00+00:00,35.01,,,8442.4,4855.5,1474.2,132.0,30740.8,11999.2,30430.8
2025-04-04 08:00:00+00:00,18.83,,,8263.7,3593.7,5175.5,73.6,32225.3,11530.7,30758.7
2025-04-04 09:00:00+00:00,4.73,,,7414.7,3593.7,9152.9,302.1,33330.2,10467.0,30016.3
2025-04-04 10:00:00+00:00,3.52,,,5489.4,3594.7,11568.7,370.2,32996.4,9605.9,29399.7
2025-04-04 11:00:00+00:00,0.0,,,4498.3,3592.7,12039.3,393.4,30411.1,7813.2,29131.2
2025-04-04 12:00:00+00:00,-0.01,,,4413.8,3592.7,12146.4,429.6,30223.1,7624.4,28760.7
2025-04-04 13:00:00+00:00,-0.02,,,4388.7,3591.7,12541.0,418.8,30762.3,7808.4,28207.4
2025-04-04 14:00:00+00:00,-0.01,,,4380.7,3589.7,13296.7,443.1,31862.7,8139.8,27281.0
2025-04-04 15:00:00+00:00,0.0,,,4427.1,3590.7,12862.5,459.7,31533.2,8181.9,27051.4
2025-04-04 16:00:00+00:00,0.01,,,4586.9,3589.7,12751.5,579.7,33484.5,9599.1,27407.7
2025-04-04 17:00:00+00:00,0.65,,,6665.9,3589.7,10148.4,647.6,33037.6,9574.0,28261.9
2025-04-04 18:00:00+00:00,6.3,,,8237.4,3590.7,5282.2,582.8,32548.2,12084.0,29220.8
2025-04-04 19:00:00+00:00,35.01,,,8407.8,5076.5,855.9,606.2,31021.6,12026.4,30065.0
2025-04-04 20:00:00+00:00,50.02,,,8447.6,5388.7,6.0,499.3,30214.9,11828.7,30539.9
2025-04-04 21:00:00+00:00,35.01,,,8219.2,4956.5,5.1,443.7,29448.3,11806.8,28115.0
2025-04-04 22:00:00+00:00,20.91,,,8157.0,3592.7,5.1,430.5,27764.2,11922.8,25690.9
2025-04-04 23:00:00+00:00,35.0,,,7867.2,3762.8,,371.3,26280.5,11087.7,23651.4
2025-04-05 00:00:00+00:00,19.97,,,7677.6,3593.7,,371.5,25708.5,11110.7,22185.3
2025-04-05 01:00:00+00:00,19.1,,,7395.8,3593.7,8.2,351.5,24826.9,11140.3,21034.1
2025-04-05 02:00:00+00:00,19.34,,,6723.3,3593.7,,351.4,24322.8,11040.9,20304.0
2025-04-05 03:00:00+00:00,13.2,,,6635.2,3594.7,8.2,351.4,23698.9,10810.0,19980.1
2025-04-05 04:00:00+00:00,16.4,,,6756.9,3594.7,8.2,351.4,23689.7,10683.3,19877.0
2025-04-05 05:00:00+00:00,19.75,,,7044.3,3594.7,8.4,351.4,24142.6,10371.7,20756.5
2025-04-05 06:00:00+00:00,20.3,,,7488.0,3593.7,71.1,356.8,24634.0,9927.7,21864.8
2025-04-05 07:00:00+00:00,21.46,,,7566.7,3595.7,1828.0,359.2,26063.1,9368.9,22975.4
2025-04-05 08:00:00+00:00,10.0,,,6161.6,3593.7,7759.9,418.7,29413.2,9148.9,24582.8
2025-04-05 09:00:00+00:00,0.66,,,5239.0,3593.7,12735.6,550.5,31087.7,6802.8,25114.0
2025-04-05 10:00:00+00:00,-0.13,,,3822.9,3594.7,13389.3,680.2,28829.9,5401.2,24826.5
2025-04-05 11:00:00+00:00,-0.3,,,3771.5,3593.7,14211.9,741.1,29120.6,4861.8,24509.7
2025-04-05 12:00:00+00:00,-1.0,,,3723.9,3593.7,14022.2,805.8,28045.9,4038.7,24534.3
2025-04-05 13:00:00+00:00,-1.01,,,3679.6,3592.7,13834.8,893.3,27475.0,3675.4,24152.5
2025-04-05 14:00:00+00:00,-1.2,,,3665.1,3591.7,13366.2,903.2,26772.4,3462.3,23171.8
2025-04-05 15:00:00+00:00,-1.0,,,3679.4,3591.7,12846.1,949.2,26233.7,3377.5,22669.0
2025-04-05 16:00:00+00:00,0.1,,,3857.1,3591.7,14215.3,978.1,29086.7,4270.7,22998.2
2025-04-05 17:00:00+00:00,10.0,,,5284.1,3592.7,11496.9,936.0,29011.0,5430.6,23844.3
2025-04-05 18:00:00+00:00,46.49,,,7156.8,5388.7,5637.9,786.1,27992.8,5082.5,25210.6
2025-04-05 19:00:00+00:00,95.61,,,8656.1,5389.7,934.4,601.1,24624.6,4994.4,26107.9
2025-04-05 20:00:00+00:00,95.61,,,8752.5,5389.7,13.1,451.6,23761.4,5123.4,27091.5
2025-04-05 21:00:00+00:00,78.99,,,8502.8,5389.7,13.3,424.4,23560.1,5257.8,25597.1
2025-04-05 22:00:00+00:00,68.75,,,8616.8,5390.7,17.3,421.6,23884.2,5474.5,23667.6
2025-04-05 23:00:00+00:00,70.45,,,8352.4,5388.7,8.2,391.6,23118.7,5645.1,21875.7
2025-04-06 00:00:00+00:00,46.21,,,7708.1,5390.7,12.2,391.6,22365.0,5521.9,20372.9
2025-04-06 01:00:00+00:00,35.01,,,7001.2,5196.5,4.0,371.7,21503.7,5605.1,19232.9
2025-04-06 02:00:00+00:00,27.01,,,6798.0,3593.7,,371.6,19473.2,5537.6,18628.3
2025-04-06 03:00:00+00:00,25.5,,,6779.0,3594.7,,371.5,18522.3,5403.3,18365.6
2025-04-06 04:00:00+00:00,25.57,,,7063.4,3593.7,4.0,371.6,18663.0,5231.6,18422.3
2025-04-06 05:00:00+00:00,26.51,,,7464.0,3595.7,0.3,371.6,19471.9,5048.6,19024.2
2025-04-06 06:00:00+00:00,28.87,,,7446.5,3594.7,257.8,397.0,19863.0,4860.5,19523.2
2025-04-06 07:00:00+00:00,26.25,,,7128.6,3594.7,2805.4,399.3,21581.2,4663.0,20298.7
2025-04-06 08:00:00+00:00,0.1,,,4862.3,3594.7,9265.2,447.1,23700.5,3442.3,21822.9
2025-04-06 09:00:00+00:00,-1.01,,,4002.1,3593.7,11982.0,632.1,24707.6,2578.8,22439.3
2025-04-06 10:00:00+00:00,-1.54,,,3856.6,3594.7,13528.9,865.9,25934.6,2169.2,22809.5
2025-04-06 11:00:00+00:00,-1.54,,,3852.6,3593.7,13826.3,967.8,26207.4,2037.8,22800.0
2025-04-06 12:00:00+00:00,-1.0,,,3848.5,3592.7,13835.5,954.7,26308.6,2137.1,23264.4
2025-04-06 13:00:00+00:00,-1.0,,,3840.9,3592.7,13552.4,851.5,25986.8,2195.2,23213.0
2025-04-06 14:00:00+00:00,-1.32,,,3814.7,3590.7,12318.8,774.4,24566.2,2164.8,22106.3
2025-04-06 15:00:00+00:00,-1.49,,,3841.0,3590.7,11339.8,720.0,23687.6,2317.7,21523.7
2025-04-06 16:00:00+00:00,-0.01,,,5557.7,3590.7,11569.8,751.4,26311.7,2958.2,21783.0
2025-04-06 17:00:00+00:00,8.26,,,6762.3,3590.7,9946.7,714.7,27535.7,4359.2,22730.6
2025-04-06 18:00:00+00:00,35.2,,,7862.8,5386.7,4910.0,651.7,27075.5,4785.8,24748.7
2025-04-06 19:00:00+00:00,75.0,,,9250.4,5387.7,968.3,604.8,25606.6,5562.9,26397.9
2025-04-06 20:00:00+00:00,80.0,,,9308.3,5388.7,8.3,498.7,25281.5,6225.6,27636.4
2025-04-06 21:00:00+00:00,70.01,,,9267.9,5387.7,17.3,466.0,25518.3,6550.0,25948.6
2025-04-06 22:00:00+00:00,66.38,,,8601.7,5388.7,17.3,450.8,25111.5,6828.8,23764.7
2025-04-06 23:00:00+00:00,48.37,,,7806.8,5301.3,,427.2,24341.2,7417.4,22444.6
2025-04-07 00:00:00+00:00,41.9,,,7309.9,5391.3,12.2,417.5,22850.0,7116.3,20928.4
2025-04-07 01:00:00+00:00,43.32,,,7249.2,5481.3,12.2,397.5,22382.1,6633.4,20132.9
2025-04-07 02:00:00+00:00,39.54,,,7079.9,5571.3,,386.4,21542.1,6055.8,19713.7
2025-04-07 03:00:00+00:00,39.74,,,7085.5,5662.3,,371.4,21027.1,5456.3,19855.1
2025-04-07 04:00:00+00:00,46.22,,,7208.6,5727.3,4.0,371.4,21474.1,4913.4,20694.6
2025-04-07 05:00:00+00:00,70.1,,,9194.5,5788.3,4.4,371.4,23631.3,4587.4,23658.1
2025-04-07 06:00:00+00:00,159.86,,,9948.4,5848.3,423.2,389.2,24673.0,4106.8,26713.3
2025-04-07 07:00:00+00:00,143.04,,,9961.3,5908.3,3487.3,394.3,27234.2,3634.1,28829.3
2025-04-07 08:00:00+00:00,60.0,,,7973.6,5968.3,11622.3,477.6,32225.8,2380.8,30101.7
2025-04-07 09:00:00+00:00,17.43,,,6771.7,6027.3,17910.0,1000.5,35989.7,1841.8,29711.8
2025-04-07 10:00:00+00:00,3.01,,,5761.4,5987.9,20824.6,1504.3,37934.4,1361.6,29240.3
2025-04-07 11:00:00+00:00,0.01,,,5212.7,6113.8,21095.2,1813.3,37859.2,1174.5,28887.8
2025-04-07 12:00:00+00:00,0.0,,,5135.1,6112.8,21007.3,1836.5,37671.5,1130.8,28688.9
2025-04-07 13:00:00+00:00,0.0,,,5088.3,6111.8,19966.6,1810.9,36438.5,1121.2,28243.9
2025-04-07 14:00:00+00:00,0.0,,,5102.4,6111.8,19574.6,1764.8,36119.7,1198.1,27520.4
2025-04-07 15:00:00+00:00,0.0,,,5127.8,6111.8,19016.0,1718.2,35695.3,1322.3,27141.7
2025-04-07 16:00:00+00:00,1.51,,,5246.0,6110.8,18388.3,1740.4,35723.7,1704.1,27541.3
2025-04-07 17:00:00+00:00,20.0,1.0,,6690.9,6111.8,15145.7,1741.6,34424.1,2182.9,28024.2
2025-04-07 18:00:00+00:00,69.1,116.6,,8620.4,6111.8,8077.3,1537.8,31525.4,3008.6,28405.9
2025-04-07 19:00:00+00:00,156.0,350.9,,10267.3,6112.8,1726.8,992.8,27327.8,3736.9,29603.3
2025-04-07 20:00:00+00:00,170.01,354.3,,10429.4,6111.8,160.9,658.7,25961.1,4080.7,29878.4
2025-04-07 21:00:00+00:00,118.34,357.2,,9754.9,6112.8,17.4,583.4,25101.4,4119.7,27847.0
2025-04-07 22:00:00+00:00,99.84,50.0,,8873.4,6112.8,17.4,514.5,23596.3,3932.3,25217.3
2025-04-07 23:00:00+00:00,83.0,,,8036.9,6091.5,6.2,550.1,22265.0,3797.2,23294.4
2025-04-08 00:00:00+00:00,71.8,,,7457.4,6091.5,10.4,531.8,21431.1,3629.1,22020.2
2025-04-08 01:00:00+00:00,69.07,,,7404.7,6092.5,2.2,501.6,21227.3,3529.0,21058.4
2025-04-08 02:00:00+00:00,57.65,,,7384.6,6092.5,6.2,478.3,21116.7,3462.4,20771.1
2025-04-08 03:00:00+00:00,51.22,,,7428.1,6093.5,6.2,432.2,21201.9,3591.0,20801.4
2025-04-08 04:00:00+00:00,53.16,,,9037.0,6092.5,6.2,384.2,23083.5,3826.8,21435.0
2025-04-08 05:00:00+00:00,60.5,,,9576.0,6093.5,6.6,334.2,23865.2,4083.7,24212.3
2025-04-08 06:00:00+00:00,131.17,,,10185.7,6092.5,427.8,139.7,25272.1,4368.0,27142.0
2025-04-08 07:00:00+00:00,104.0,,,9736.7,6093.5,3791.6,144.7,28246.3,4461.6,29168.8
2025-04-08 08:00:00+00:00,36.88,,,7178.9,6092.5,12263.6,310.0,32567.0,3886.4,30022.2
2025-04-08 09:00:00+00:00,0.65,,,5998.0,6092.5,18525.5,1134.7,37384.5,3039.9,29874.7
2025-04-08 10:00:00+00:00,-0.01,,,5295.2,6093.5,18510.5,1687.7,36211.3,2365.7,29351.1
2025-04-08 11:00:00+00:00,-0.86,,,5068.3,6091.5,18185.7,1810.2,35545.8,2126.4,28670.9
2025-04-08 12:00:00+00:00,-1.01,,,4995.7,6091.5,18070.2,1825.1,35192.1,2012.5,28496.9
2025-04-08 13:00:00+00:00,-1.02,,,4994.9,6090.5,17628.2,1827.3,34825.8,2065.9,28132.5
2025-04-08 14:00:00+00:00,-1.01,,,4984.2,6088.5,17439.9,1802.7,34711.3,2182.2,27460.1
2025-04-08 15:00:00+00:00,-1.0,,,5034.8,6089.5,17088.8,1796.9,34588.0,2343.8,27233.8
2025-04-08 16:00:00+00:00,-0.01,,,5251.7,6088.5,17355.7,1809.1,35592.3,2867.5,27941.5
2025-04-08 17:00:00+00:00,0.01,,,6739.7,6088.5,15498.4,1727.7,36102.8,3521.0,28141.9
2025-04-08 18:00:00+00:00,33.68,,,7860.4,6089.5,8597.1,1494.9,31994.3,5007.9,28779.6
2025-04-08 19:00:00+00:00,117.6,,,10249.0,6089.5,1705.9,910.4,29105.0,5905.8,30285.4
2025-04-08 20:00:00+00:00,123.49,,,10373.0,6090.5,57.4,695.4,27662.7,6199.1,30341.9
2025-04-08 21:00:00+00:00,85.95,,,9830.9,6089.5,11.5,664.0,26952.8,6128.7,27886.7
2025-04-08 22:00:00+00:00,69.22,,,9539.8,6091.5,11.5,663.6,26490.3,6047.7,25656.4
2025-04-08 23:00:00+00:00,50.13,,,7719.2,6097.7,2.2,677.7,24615.8,6081.3,23413.5
2025-04-09 00:00:00+00:00,37.0,,,7334.8,6099.7,6.2,677.6,24074.3,5955.2,22339.6
2025-04-09 01:00:00+00:00,33.68,,,7229.9,6098.7,6.2,623.4,23636.1,5732.6,21568.9
2025-04-09 02:00:00+00:00,32.06,,,7213.4,6099.7,2.4,594.1,23343.0,5489.9,21012.6
2025-04-09 03:00:00+00:00,28.46,,,7832.0,6100.7,2.2,576.9,23593.4,5220.9,21057.5
2025-04-09 04:00:00+00:00,28.9,,,8451.4,6099.7,6.2,536.5,23921.5,4946.1,21674.9
2025-04-09 05:00:00+00:00,37.0,,,9578.5,6100.7,3.2,482.6,24970.2,4772.9,24411.0
2025-04-09 06:00:00+00:00,86.96,,,9777.4,6099.7,335.7,151.7,25114.2,4665.8,27472.3
2025-04-09 07:00:00+00:00,98.21,,,9642.4,6101.7,3572.5,200.7,27846.8,4226.7,28829.7
2025-04-09 08:00:00+00:00,33.68,,,7121.1,6099.7,11408.9,357.9,32496.8,3564.6,29585.6
2025-04-09 09:00:00+00:00,5.8,,,5790.3,6099.7,17981.9,1029.0,36640.8,3165.7,29299.8
2025-04-09 10:00:00+00:00,-0.01,,,5214.6,6100.7,18829.5,1546.2,36012.8,2102.6,28335.2
2025-04-09 11:00:00+00:00,-0.01,,,5153.9,6098.7,18962.0,1737.1,36216.8,2034.7,27950.5
2025-04-09 12:00:00+00:00,-0.02,,,5123.5,6097.7,19229.8,1766.1,36524.7,2067.3,27823.7
2025-04-09 13:00:00+00:00,-0.2,,,5099.0,6096.7,18799.9,1797.4,36139.5,2114.8,27286.0
2025-04-09 14:00:00+00:00,-0.5,,,5086.8,6093.7,18181.1,1769.5,35534.6,2177.9,26568.8
2025-04-09 15:00:00+00:00,-0.02,,,5094.0,6093.7,17725.4,1735.7,35207.4,2346.7,26228.3
2025-04-09 16:00:00+00:00,0.0,,,5348.4,6093.7,17369.7,1696.4,35654.2,2773.5,26403.6
2025-04-09 17:00:00+00:00,9.81,,,6360.0,6093.7,13932.7,1601.8,34767.9,4203.5,27051.0
2025-04-09 18:00:00+00:00,37.0,,,8095.8,6094.7,7051.2,1369.1,31690.7,5229.1,28072.2
2025-04-09 19:00:00+00:00,70.0,,,10122.2,6094.7,1238.7,848.2,29127.7,6463.2,29666.3
2025-04-09 20:00:00+00:00,89.0,,,10245.5,6095.7,15.8,661.9,28896.0,7456.0,30667.7
2025-04-09 21:00:00+00:00,53.96,,,9899.4,6096.7,2.2,634.6,29202.9,8187.5,28373.5
2025-04-09 22:00:00+00:00,36.64,,,8843.9,6096.7,2.2,570.7,28307.6,8921.9,25342.8
2025-04-09 23:00:00+00:00,33.68,,167.0,7463.9,4305.7,10.2,620.5,25668.8,9340.0,23396.2
2025-04-10 00:00:00+00:00,28.46,,166.0,7393.7,4305.7,6.2,572.6,25549.5,9529.2,22018.2
2025-04-10 01:00:00+00:00,21.46,,165.0,7294.6,4306.7,6.2,514.8,24818.5,9472.9,21257.3
2025-04-10 02:00:00+00:00,20.08,,,7229.8,4305.7,10.4,511.6,24337.8,9222.4,20707.3
2025-04-10 03:00:00+00:00,18.36,,,7429.6,4306.7,8.2,482.1,24277.7,9068.8,20804.3
2025-04-10 04:00:00+00:00,17.46,,,7849.5,4305.7,8.2,474.5,24673.7,9113.1,21433.0
2025-04-10 05:00:00+00:00,15.0,,,9922.0,4307.7,4.5,444.5,26803.7,9222.6,24455.7
2025-04-10 06:00:00+00:00,35.01,,,9588.9,5695.0,305.1,123.9,28858.6,9341.3,28362.7
2025-04-10 07:00:00+00:00,37.5,,,8589.9,6100.7,2416.6,126.3,30492.9,9321.7,29534.1
2025-04-10 08:00:00+00:00,30.48,,,7235.1,4305.7,7838.6,91.5,32328.9,9102.9,29804.6
2025-04-10 09:00:00+00:00,10.99,,,6290.1,4306.7,12334.5,226.1,34548.1,8719.9,29319.5
2025-04-10 10:00:00+00:00,0.65,,,5515.4,4306.7,15022.8,375.4,34554.1,6761.5,28520.5
2025-04-10 11:00:00+00:00,0.0,,,5436.0,4305.7,15644.7,474.3,34447.8,6202.8,28262.1
2025-04-10 12:00:00+00:00,0.0,,,5396.1,4305.7,15639.7,593.4,34368.4,6133.5,28104.7
2025-04-10 13:00:00+00:00,-0.01,,,5344.2,4304.7,15312.3,697.2,34326.7,6354.2,27546.4
2025-04-10 14:00:00+00:00,-0.01,,,5333.8,4303.7,14988.4,724.7,34420.3,6714.9,26748.3
2025-04-10 15:00:00+00:00,0.0,,,5371.2,4304.7,13782.6,847.8,33738.0,7077.2,26426.6
2025-04-10 16:00:00+00:00,0.0,,,5618.7,4304.7,12844.3,888.6,34529.0,8281.2,26928.4
2025-04-10 17:00:00+00:00,4.99,,,6692.4,4304.7,9866.8,882.7,35769.4,11335.6,27643.5
2025-04-10 18:00:00+00:00,20.3,,,8604.6,4304.7,4892.0,700.4,34143.9,12404.1,28641.5
2025-04-10 19:00:00+00:00,38.54,,,9668.7,6097.7,969.7,421.4,34035.5,12723.8,30877.6
2025-04-10 20:00:00+00:00,50.82,,,9677.1,6098.7,6.6,378.9,33290.7,12817.2,31334.8
2025-04-10 21:00:00+00:00,43.3,,,8666.1,6097.7,6.2,293.2,31761.3,12421.9,28674.1
2025-04-10 22:00:00+00:00,33.68,,,8526.4,4304.7,6.2,272.7,28982.9,11945.0,25872.1
2025-04-10 23:00:00+00:00,21.63,,167.0,7570.1,4305.9,10.2,464.4,27122.6,11397.9,23244.4
2025-04-11 00:00:00+00:00,16.66,,166.0,7328.4,4306.9,4.2,464.6,26143.7,10885.8,22066.5
2025-04-11 01:00:00+00:00,11.98,,165.0,7216.6,4306.9,6.2,444.6,25233.9,10365.0,21297.0
2025-04-11 02:00:00+00:00,14.0,,,6233.4,4305.9,10.4,444.4,23941.4,10233.3,20672.0
2025-04-11 03:00:00+00:00,12.51,,,6335.4,4306.9,10.2,444.3,23771.7,9962.6,20677.3
2025-04-11 04:00:00+00:00,14.0,,,6449.1,4306.9,10.2,444.3,24064.6,9900.6,21204.5
2025-04-11 05:00:00+00:00,14.0,,,8012.6,4306.9,5.4,444.3,25317.0,9625.1,23645.3
2025-04-11 06:00:00+00:00,30.48,,,8889.1,4306.9,403.7,278.7,27627.1,9746.1,27584.5
2025-04-11 07:00:00+00:00,34.37,,,8771.4,4306.9,1664.6,280.9,29016.0,9908.2,29282.3
2025-04-11 08:00:00+00:00,27.5,,,8132.8,4306.9,4940.5,288.5,30907.3,10030.4,29093.2
2025-04-11 09:00:00+00:00,12.51,,,6874.5,4305.9,8606.9,354.2,32849.8,9800.0,29147.7
2025-04-11 10:00:00+00:00,3.52,,,5931.5,4306.9,10922.6,394.5,32210.1,8017.2,29091.8
2025-04-11 11:00:00+00:00,0.01,,,4409.8,4306.9,12474.3,628.3,32192.2,7796.1,28573.0
2025-04-11 12:00:00+00:00,0.0,,,4365.0,4305.9,12960.3,667.4,32242.4,7490.1,28413.3
2025-04-11 13:00:00+00:00,0.0,,,4314.8,4305.9,12935.1,666.0,31802.5,7226.7,27932.6
2025-04-11 14:00:00+00:00,-0.01,,,4308.8,4304.9,12329.8,659.2,30962.7,7093.9,26917.8
2025-04-11 15:00:00+00:00,0.01,,,4401.2,4305.9,12500.2,650.6,32596.3,8144.6,26360.3
2025-04-11 16:00:00+00:00,3.52,,,4609.7,4305.9,11242.3,603.9,33187.0,9777.4,26584.2
2025-04-11 17:00:00+00:00,8.3,,,7037.3,4305.9,8272.9,410.5,33125.9,10254.0,27020.5
2025-04-11 18:00:00+00:00,28.46,,,8885.3,4305.9,4139.7,373.3,31840.9,10060.8,27715.3
2025-04-11 19:00:00+00:00,52.01,,,9634.3,6100.9,895.5,333.8,31172.4,9573.6,28956.9
2025-04-11 20:00:00+00:00,58.02,,,9686.2,6100.9,2.9,473.0,30046.0,9119.2,29343.6
2025-04-11 21:00:00+00:00,41.91,,,9523.4,6100.9,2.2,444.3,29168.8,8502.1,26928.9
2025-04-11 22:00:00+00:00,35.0,,,9201.7,5026.6,2.2,444.2,26900.4,7947.8,24642.6
2025-04-11 23:00:00+00:00,35.01,,,7568.8,5472.7,10.2,464.3,25098.2,7751.7,22980.6
2025-04-12 00:00:00+00:00,29.24,,,6435.2,4303.0,6.2,464.5,22246.3,7300.0,21534.7
2025-04-12 01:00:00+00:00,31.22,,,6107.7,4304.0,14.4,444.5,21300.0,6980.9,20436.3
2025-04-12 02:00:00+00:00,29.24,,,6096.7,4304.0,18.6,444.3,20337.9,6570.4,19807.5
2025-04-12 03:00:00+00:00,29.09,,,6086.1,4304.0,18.4,444.2,19951.2,6199.7,19503.6
2025-04-12 04:00:00+00:00,30.38,,,6192.6,4305.0,18.4,444.2,19728.1,5868.5,19503.0
2025-04-12 05:00:00+00:00,32.68,,,6312.5,4305.0,5.3,444.2,20577.0,5492.4,20176.5
2025-04-12 06:00:00+00:00,29.24,,,8369.9,4304.0,324.3,193.9,21927.4,4744.0,21248.2
2025-04-12 07:00:00+00:00,30.95,,,8351.2,4306.0,1658.6,196.3,22856.6,4287.1,22452.7
2025-04-12 08:00:00+00:00,33.0,,,6997.1,4304.0,5439.3,203.9,25039.9,4007.1,23854.2
2025-04-12 09:00:00+00:00,20.19,,,5020.8,4304.0,9409.9,255.0,25849.9,3701.4,24782.0
2025-04-12 10:00:00+00:00,8.01,,,4573.7,4305.0,11711.7,340.9,27131.2,3557.3,24800.2
2025-04-12 11:00:00+00:00,3.52,,,4481.4,4304.0,13093.4,390.5,28116.3,3216.8,24453.4
2025-04-12 12:00:00+00:00,1.8,,,4468.7,4302.0,13687.1,410.4,28222.3,2740.0,24612.7
2025-04-12 13:00:00+00:00,0.17,,,4386.6,4301.0,13259.1,412.0,27491.8,2566.2,24201.9
2025-04-12 14:00:00+00:00,0.01,,,4375.2,4299.0,12888.0,400.7,27064.5,2539.5,23137.6
2025-04-12 15:00:00+00:00,0.01,,,4386.2,4299.0,12099.0,388.4,26229.2,2498.3,22440.3
2025-04-12 16:00:00+00:00,18.08,,,4581.3,4299.0,11256.9,386.7,26632.7,3314.1,22444.8
2025-04-12 17:00:00+00:00,22.57,,,6853.2,4299.0,8951.8,352.4,26667.4,3077.8,23002.5
2025-04-12 18:00:00+00:00,33.84,,,8329.2,4299.0,4721.6,334.5,24702.2,2881.3,23893.2
2025-04-12 19:00:00+00:00,50.02,,,8638.0,6093.5,1089.2,263.0,23508.3,2814.8,24885.7
2025-04-12 20:00:00+00:00,79.0,,,9095.5,6094.5,17.8,376.3,23010.1,2817.2,25796.1
2025-04-12 21:00:00+00:00,55.44,,,8966.4,6094.5,2.2,359.7,22564.2,2537.7,24351.0
2025-04-12 22:00:00+00:00,45.59,,,8463.0,6095.5,2.2,359.7,21903.3,2436.3,22496.8
2025-04-12 23:00:00+00:00,35.0,,,8032.3,5044.3,10.2,464.4,20404.9,3144.0,21327.5
2025-04-13 00:00:00+00:00,35.0,,,7672.1,4649.0,6.2,464.5,19659.9,3183.4,19977.7
2025-04-13 01:00:00+00:00,31.3,,,8032.2,4303.7,6.2,444.5,18883.7,3218.6,18996.0
2025-04-13 02:00:00+00:00,20.08,,,7839.0,4303.7,10.2,444.4,18663.6,3200.9,18454.5
2025-04-13 03:00:00+00:00,15.31,,,7683.0,4304.7,10.2,444.3,18420.1,3147.3,18278.9
2025-04-13 04:00:00+00:00,14.99,,,7733.5,4304.7,10.2,444.3,18300.0,3059.7,18334.2
2025-04-13 05:00:00+00:00,21.63,,,7764.2,4305.7,4.9,444.3,18323.5,2963.1,18754.6
2025-04-13 06:00:00+00:00,27.75,,,7616.6,4304.7,319.7,248.8,18200.3,2710.2,19204.0
2025-04-13 07:00:00+00:00,17.23,,,7508.7,4304.7,1961.3,251.2,19611.8,2591.7,19927.5
2025-04-13 08:00:00+00:00,9.0,,,5755.4,4304.7,6212.1,260.2,21557.0,2346.2,21857.6
2025-04-13 09:00:00+00:00,2.55,,,4642.2,4304.7,10526.5,382.2,24180.0,1848.4,22800.1
2025-04-13 10:00:00+00:00,0.18,,,4354.3,4304.7,12793.8,488.1,26087.9,1729.1,22920.1
2025-04-13 11:00:00+00:00,0.0,,,4285.1,4303.7,13755.8,664.3,27015.1,1668.3,22571.5
2025-04-13 12:00:00+00:00,-0.01,,,4199.6,4302.7,14242.4,757.2,27537.8,1773.1,22891.4
2025-04-13 13:00:00+00:00,-0.2,,,4175.0,4302.7,13647.5,839.5,27197.9,1980.9,22721.5
2025-04-13 14:00:00+00:00,-1.51,,,4185.8,4300.7,12529.3,797.2,26084.2,2081.0,21649.5
2025-04-13 15:00:00+00:00,-0.01,,,4204.8,4300.7,12817.8,943.1,27344.4,2823.1,21029.8
2025-04-13 16:00:00+00:00,0.0,,,4410.6,4301.7,13189.1,968.6,29020.9,3690.0,21498.1
2025-04-13 17:00:00+00:00,1.35,,,4932.8,4300.7,11051.7,928.3,28178.1,4345.8,22240.2
2025-04-13 18:00:00+00:00,8.24,,,8032.3,4301.7,6220.8,774.1,27862.4,5625.5,23454.5
2025-04-13 19:00:00+00:00,44.31,,,8544.5,5765.2,1476.3,469.4,26769.4,5988.0,25283.7
2025-04-13 20:00:00+00:00,60.55,,,8923.9,5766.2,5.2,517.8,26144.0,6331.8,26898.1
2025-04-13 21:00:00+00:00,59.04,,,8964.9,5765.2,2.2,453.8,26162.8,6413.0,25344.0
2025-04-13 22:00:00+00:00,38.5,,,8383.5,5766.2,2.2,452.5,25140.1,6256.1,23231.2
2025-04-13 23:00:00+00:00,39.23,,,7719.1,5766.9,6.2,499.3,21850.3,4028.2,21334.5
2025-04-14 00:00:00+00:00,38.16,,,7372.2,5768.9,6.2,499.4,20625.3,3615.1,20024.8
2025-04-14 01:00:00+00:00,37.74,,,6869.9,5767.9,6.2,445.4,19636.7,3384.7,19270.9
2025-04-14 02:00:00+00:00,35.0,,,7621.0,4403.7,10.2,444.4,18676.5,3334.3,18929.9
2025-04-14 03:00:00+00:00,30.01,,,7608.3,4306.4,10.2,444.4,18770.5,3553.9,19108.5
2025-04-14 04:00:00+00:00,35.01,,,6943.8,5644.4,6.2,444.4,19961.8,4023.4,19787.3
2025-04-14 05:00:00+00:00,42.5,,,8265.7,5769.9,4.8,444.4,22919.7,4441.2,22740.7
2025-04-14 06:00:00+00:00,68.19,,,9271.6,5768.9,433.7,158.8,24402.2,4635.3,25839.7
